t,X,Y,Z
0.0,5.0,5.0,5.0
0.10101010101010101,4.927662085240705,4.742491411616718,5.982674313867928
0.20202020202020202,4.605879517016579,4.164474411072605,6.456474462808434
0.30303030303030304,4.097547912726622,3.566259289860352,6.414041968009969
0.40404040404040403,3.5901618992209396,3.1349740326846645,6.025803660846093
0.5050505050505051,3.206930813160473,2.909978656581702,5.500268593979722
0.6060606060606061,2.9890650882135827,2.8589645198706823,4.984941954440568
0.7070707070707071,2.9257820980517226,2.9358327466944494,4.56185202381055
0.8080808080808081,2.9979101227619394,3.104574354755849,4.272385127883636
0.9090909090909091,3.148449119014495,3.3400968927123156,4.140802719552017
1.0101010101010102,3.368826829426464,3.5998783745750744,4.165678528045291
1.1111111111111112,3.6087065456172547,3.8435969627170867,4.336655726109442
1.2121212121212122,3.8283811970465873,4.020960266872805,4.61384534465753
1.3131313131313131,3.9839789705198814,4.0941494570481,4.93530623547975
1.4141414141414141,4.042687784126352,4.053997564588388,5.226587501950509
1.5151515151515151,4.007694348707786,3.925160421588556,5.415458919011483
1.6161616161616161,3.8926774362441385,3.7539490068782895,5.479396877321859
1.7171717171717171,3.7416690585301375,3.590806151422217,5.425258798994314
1.8181818181818181,3.6002551150352153,3.471203469683801,5.284310547049939
1.9191919191919191,3.490433174435431,3.4101781077119244,5.112888566229163
2.0202020202020203,3.4344371874923896,3.4060746485883193,4.947370916380828
2.121212121212121,3.4342453648432962,3.449600730839649,4.81854634109011
2.2222222222222223,3.4667977729130577,3.52459338666811,4.746385058906373
2.323232323232323,3.535344263987808,3.6114527523994244,4.7321347073424125
2.4242424242424243,3.6203047984625845,3.6928966370505067,4.771730139305661
2.525252525252525,3.6861385979687387,3.7573575471238785,4.854697992019699
2.6262626262626263,3.7453827125692096,3.7882518046125915,4.951333867211481
2.727272727272727,3.779841041849206,3.784389466306069,5.042267021691087
2.8282828282828283,3.767780194965371,3.755343185033261,5.115192185008857
2.929292929292929,3.7459887177569913,3.7062039841080385,5.147107528065445
3.0303030303030303,3.703503584713878,3.6542400728365316,5.1437887427844275
3.131313131313131,3.6537619133666404,3.611005657109246,5.112153342416247
3.2323232323232323,3.6185848608135136,3.5821738383115087,5.0601949086125515
3.3333333333333335,3.589249353266863,3.5731644008840227,5.006457593165873
3.4343434343434343,3.5819811354890883,3.5804552626309807,4.958696957896214
3.5353535353535355,3.5888265179473704,3.6010236016890427,4.927117140603151
3.6363636363636362,3.6041007225507604,3.62904126758512,4.915776734535714
3.7373737373737375,3.6329508042075984,3.6559444154516565,4.921510614781822
3.8383838383838382,3.6559593794419425,3.6788816275219998,4.943893629492511
3.9393939393939394,3.6713219860210726,3.6934191448024025,4.975235705607928
4.040404040404041,3.6918461791997847,3.694504145090504,5.0029506872869485
4.141414141414141,3.6936808063780204,3.68783906764648,5.0280211701642115
4.242424242424242,3.683456120704681,3.675327249047018,5.044321124221101
4.343434343434343,3.676293851632558,3.6582765208778043,5.0461019484488
4.444444444444445,3.6578128420922837,3.6439705657583294,5.040460173880345
4.545454545454545,3.645680924337696,3.632638946767442,5.025891392469153
4.646464646464646,3.6352862374714396,3.6272504706137267,5.008745071844411
4.747474747474747,3.6282575847090657,3.6279120915384,4.9930043367571315
4.848484848484849,3.632209641866344,3.6323695961819413,4.979692498308016
4.94949494949495,3.633665019143326,3.641135232096111,4.974395661219289
5.05050505050505,3.6380571736023306,3.650709834065748,4.975237322179064
5.151515151515151,3.6542495605068157,3.6569932467468815,4.978068843629804
5.252525252525253,3.6591545168112063,3.662777089643175,4.987507444575063
5.353535353535354,3.6608964359261558,3.6654897694239463,4.998240032457891
5.454545454545454,3.6674313321343335,3.663471587789457,5.005374383875061
5.555555555555555,3.662184921631823,3.6607926567261404,5.012683314556184
5.656565656565657,3.660680753521052,3.655614965980963,5.014570201395165
5.757575757575758,3.6559440671685075,3.650711798506326,5.013647148777557
5.858585858585858,3.649091647417635,3.6471142262146543,5.010705822537718
5.959595959595959,3.64948501524647,3.643910160963478,5.004213525443921
6.0606060606060606,3.6442819748970265,3.643921784071031,4.999767002816861
6.161616161616162,3.6407373906570197,3.6455796915803673,4.996268002483493
6.262626262626262,3.649851816788899,3.6462736895428254,4.990989412955904
6.363636363636363,3.6492020009291415,3.6496289608573087,4.991122539577765
6.4646464646464645,3.6491060354187543,3.6528189130246913,4.99305315244959
6.565656565656566,3.6561633855098985,3.6539046549524055,4.993990901775908
6.666666666666667,3.653506365065732,3.6558465933777176,4.998433273905671
6.767676767676767,3.6563231675606422,3.6554981416732546,5.0007529747122685
6.8686868686868685,3.655872481136779,3.654737875850509,5.003128738013789
6.96969696969697,3.6526794972695664,3.6538089418332045,5.0051076310784275
7.070707070707071,3.6555863414065524,3.6513977033905656,5.0038423505977105
7.171717171717171,3.650926473590838,3.650615250399999,5.003982806157892
7.2727272727272725,3.6469926749600803,3.6501496655187875,5.003334340328609
7.373737373737374,3.6541730749394583,3.6481660050282803,4.999045517255401
7.474747474747475,3.650444080767477,3.648993188647716,4.998558285354986
7.575757575757575,3.648579598582846,3.6499793585638223,4.998119575126819
7.6767676767676765,3.653597399538703,3.6499338694727665,4.99622964374213
7.777777777777778,3.649798552268726,3.6517164507373256,4.997809352408529
7.878787878787879,3.6527351360032148,3.6520226241388123,4.997756071416376
7.979797979797979,3.652734547649076,3.652607797652123,4.998870385366462
8.080808080808081,3.6507562904079602,3.653210914221488,5.000589695256254
8.181818181818182,3.655202160228095,3.652183773504762,5.0000156161621225
8.282828282828282,3.651533340474128,3.652484435650836,5.0016424330927745
8.383838383838384,3.648885787764461,3.652438454855476,5.002539718057373
