t,X,Y,Z
0.0,5.0,5.0,5.0
0.004,5.008668442627937,5.43889341129008,5.050856965217696
0.008,5.0341764322235925,5.876503143080608,5.110284393258575
0.012,5.075839816732602,6.314155554117534,5.17863877125017
0.016,5.13305152632319,6.7530887015973855,5.25636797144596
0.02,5.205275133892695,7.1944545110745395,5.344007134446386
0.024,5.292038737839578,7.63932015846613,5.442175720010352
0.028,5.3929291221084386,8.088668593328705,5.551575521322224
0.032,5.507586147804342,8.543398139056398,5.672989455932347
0.036000000000000004,5.635697329745774,9.004321110503088,5.807280959011592
0.04,5.776992551186778,9.472161391720391,5.955393811754362
0.044,5.931238869413472,9.947550918883952,6.1183522407209
0.048,6.098235364484899,10.431025015942863,6.297261122599201
0.052000000000000005,6.277807983727124,10.923016532377616,6.493306122859069
0.056,6.469804334111652,11.423848737782729,6.707753587729518
0.06,6.674088374900018,11.933726934568199,6.94194999583396
0.064,6.890534963860218,12.452728758972256,7.197320758854315
0.068,7.119024210822764,12.980793155553354,7.475368141717823
0.07200000000000001,7.359435594101584,13.517708028674152,7.777668050493771
0.076,7.611641797811709,14.063096599254107,8.105865412155062
0.08,7.8755022312141385,14.61640252790938,8.461667845831048
0.084,8.150856196090409,15.17687390575481,8.846837300143221
0.088,8.437515674387724,15.743546264662017,9.263179308387167
0.092,8.735257716474894,16.31522481974021,9.712529493837117
0.096,9.043816421038361,16.890466229174603,10.196736944141877
0.1,9.362874510642236,17.467560241611093,10.717644069443898
0.10400000000000001,9.692054523292217,18.04451169827171,11.277062566996868
0.108,10.030909660004395,18.61902346612429,11.876745140051856
0.112,10.378914351647216,19.188480997930924,12.518352664496048
0.116,10.735454635720282,19.749939342243323,13.203416569751555
0.12,11.099818464976122,20.30011355755452,13.93329630354111
0.124,11.471186104975594,20.835373613507127,14.709131891585312
0.128,11.848620816417627,21.35174498082532,15.531791784635114
0.132,12.231060059531462,21.844916210089085,16.40181641173772
0.136,12.617307500736523,22.310254864414123,17.319358132235585
0.14,13.006026145418419,22.742833190134775,18.284118594881644
0.14400000000000002,13.395732960576803,23.137464861850624,19.29528487219686
0.148,13.784795388118845,23.48875401248303,20.35146612295893
0.152,14.17143017654698,23.791157532469818,21.450632938234076
0.156,14.553704974051417,24.039061282570767,22.59006191879762
0.16,14.92954312672143,24.22687040382668,23.766288387185483
0.164,15.296732101320693,24.349113313426873,24.97507042042282
0.168,15.652935909425814,24.400558265912778,26.211367560112084
0.17200000000000001,15.995711831437495,24.376340537321102,27.469337569082906
0.176,16.32253163698707,24.27209740285395,28.74235442239923
0.18,16.630807358998595,24.08410716314401,30.02305030074707
0.184,16.91792151391007,23.809427600528082,31.303383681167535
0.188,17.181261466940907,23.4460284876598,32.574734677335286
0.192,17.418257431213547,22.992912210205223,33.82802759387897
0.196,17.626423369696763,22.45021628923949,35.05387926230347
0.2,17.803399854544594,21.81929166879362,36.242770199267596
0.20400000000000001,17.946997743203347,21.102751130075703,37.38523406469124
0.20800000000000002,18.055241371123426,20.30448312480357,38.472059424568414
0.212,18.126409853228854,19.429627680776104,39.494496568622615
0.216,18.15907504242966,18.48451275458329,40.44446123173078
0.22,18.152134726583952,17.476551401868548,41.31472662962144
0.224,18.10483975540848,16.414102249095187,42.09909532544253
0.228,18.016813980967708,15.306297835295675,42.7925431284565
0.232,17.88806615415847,14.162847257147014,43.391328464650606
0.23600000000000002,17.718993238132708,12.99382104740586,43.8930623793568
0.24,17.510374951760102,11.80942720273391,44.29673640006623
0.244,17.263359723682218,10.619787673029997,44.60270774394339
0.248,16.979442593003014,9.43472439887133,44.812643612356105
0.252,16.66043591326901,8.263563171094624,44.92942839224668
0.256,16.308433983570772,7.114962270854876,44.957039327779235
0.26,15.925772926102717,5.9967711654972,44.90039750750642
0.264,15.514987248410193,4.915922633424465,44.76520177516709
0.268,15.078764565310548,3.878359743363412,44.55775338990614
0.272,14.619899916716244,2.8889972622393945,44.2847789793141
0.276,14.141251011575244,1.9517154451824934,43.953258616768096
0.28,13.645695568936414,1.069382857023423,43.57026482092077
0.28400000000000003,13.13609172997897,0.243903938649507,43.14281703648612
0.28800000000000003,12.615242296606986,-0.5237135240255574,42.67775482967794
0.292,12.08586332754072,-1.2332760692525966,42.181631723708946
0.296,11.550557405645993,-1.8853122948923948,41.66063039533463
0.3,11.011791691308744,-2.4809752278840906,41.120498914069145
0.304,10.471880702972408,-3.021943357538815,40.566506867207224
0.308,9.932973622985207,-3.5103237157268787,40.00341959068975
0.312,9.397045815564642,-3.9485596935062346,39.43548831200515
0.316,8.865894164457409,-4.33934559636784,38.866453788489274
0.32,8.34113578733827,-4.685549296351844,38.29956096300029
0.324,7.824209659879921,-4.990143768650541,37.73758222756082
0.328,7.3163806796069375,-5.256147815573066,37.18284704952942
0.332,6.8187457142084416,-5.4865758904674555,36.63727594342214
0.336,6.3322412065188285,-5.684396634725233,36.102417036824455
0.34,5.857651944744056,-5.852499527067783,35.57948375819088
0.34400000000000003,5.395620648432451,-5.993668904628843,35.06939245025151
0.34800000000000003,4.9466580651346135,-6.1105645385958365,34.572798972428515
0.352,4.511153317317613,-6.2057079208835635,34.090133590859196
0.356,4.089384282328239,-6.281473430618142,33.62163366064006
0.36,3.6815278285108706,-6.340083589753527,33.16737377992427
0.364,3.2876697674291013,-6.383607676476194,32.72729323987696
0.368,2.907814415005549,-6.413963035826018,32.30122071011103
0.372,2.5418936828134133,-6.432918503138187,31.888896188664297
0.376,2.1897756455289206,-6.442099432734539,31.489990312369997
0.38,1.8512725507652665,-6.442993898893478,31.104121170701927
0.384,1.52614825470011,-6.436959705658016,30.730868797427114
0.388,1.214125080333892,-6.425231905800206,30.369787532635325
0.392,0.9148901060561729,-6.408930585927996,30.02041645581505
0.396,0.6281009003703647,-6.389068724467802,29.68228809084334
0.4,0.3533907247635079,-6.366559972107972,29.354935578447158
0.404,0.09037323093238823,-6.342226240537701,29.037898502115752
